"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.750566110080543,0.750602472355363,0.669102427404322,0.500803942277815,3.00966284407152,0.0251227957472447,0.474971558589306,1.38421027972754,0.510385352277672,0.753131691117097
