"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.808584854513786,0.808052930356991,0.762070047596863,0.583897935122324,4.20976955709635,0.0180142682061929,0.595563139931741,1.27182889572715,0.505480031654317,0.820281052289612
