"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.921134594676969,0.922124802936711,0.888693083965563,0.797858090832473,11.8410589983778,0.0032400404950628,1.40903054448871,1.54213762713908,0.786150327916107,0.922215050329365
