"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.834369426536314,0.836743532591271,0.778498462530326,0.63078429966943,5.12533160782168,0.0166995303829363,1.63298490127758,1.20186168823299,0.604433187809807,0.838277199668289
