"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.950180212353768,0.951256821157417,0.94600188436712,0.736005372230901,19.5156910924812,0.00173036455651047,1.47832222763963,1.41450759809534,0.730694141801487,0.951561156082284
