"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.772579161206579,0.776146972462362,0.70703383592577,0.536121935624566,3.4672167761138,0.0222290314342896,2.09291521486643,0.8079347053595,0.553070416116508,0.783306910273018
