"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.909206618849694,0.909851540235364,0.900920865253701,0.590471151289933,10.0928129289269,0.00778574198984428,0.613607643704731,1.34862672505865,0.597588710960308,0.909437882539187
