"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.858630013192991,0.858765584513905,0.75248833443927,0.75248833443927,6.08042722135566,0.0160742628846455,0.0438311688311688,1.6611662235362,0.75248833443927,0.858387210607923
