"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.916573293151811,0.91730697929778,0.908773767208691,0.613108310179514,11.0929189852797,0.00734442865377408,0.941816999837478,1.21229381477045,0.610816945164416,0.917503506393242
