"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.909442989802917,0.909503701539151,0.874831206426294,0.770118037919803,10.0501757199785,0.00923740033187971,-0.180318543799772,1.61371459187401,0.794716165242636,0.910781225388464
