"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.882783025269386,0.888056592352862,0.884836845039678,0.531242211622627,7.93308521706024,0.0103025100516424,2.39484126984127,0.582761221259934,0.548816911891174,0.890903077843817
