"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.865408953058242,0.871987462456187,0.838445504340091,0.63003162233308,6.81173484400109,0.0124239235821337,1.55584490740741,1.23155834065599,0.635729407824995,0.871433788771892
