"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.82155206732393,0.822566395704484,0.6986095799403,0.6986095799403,4.63591098749535,0.0207650993274391,0.433447098976109,1.44232999571569,0.6986095799403,0.822293350780662
