"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.826792156962735,0.836760354388572,0.79337892871993,0.630812979837158,5.12596282143602,0.0172118782945405,1.732868757259,1.12878551442308,0.685834905861929,0.846682063517201
