"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.840868750380339,0.850116994889269,0.792475525288302,0.654053874469622,5.67187049833447,0.0151899442185907,1.62384259259259,1.22912244201278,0.644953291001845,0.850146726723117
