"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.914125892457597,0.914206190745067,0.879590741182698,0.78031397421888,10.6558526621488,0.00873623129672841,-0.122146118721461,1.61952706835064,0.798847173745291,0.913730109225152
