"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.854735258990578,0.856638426340594,0.80233722636445,0.665751935935558,5.97536986009771,0.0148884193699433,2.41203703703704,0.697305372833704,0.68118853358246,0.857886342504657
