"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.859784287488427,0.864871763172067,0.850111739103624,0.561418042400299,6.40037777058663,0.0129291349674659,-0.222491909385113,1.40567747361794,0.6277820990871,0.873018538713909
