"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.84964307860854,0.854198422914727,0.836095854051348,0.539537025853421,5.85863637411235,0.0137146314840714,2.14843205574913,0.745456621751321,0.560631256957174,0.855438585070045
