"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.86802160511579,0.868271270531495,0.767207942966387,0.767207942966387,6.59135842298613,0.0155346162023834,1.67832167832168,1.28473574920401,0.767207942966387,0.870910356012126
