"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.843869813302275,0.844981979459882,0.787554994477602,0.645006666200666,5.45086291590986,0.0160196992951047,1.42476851851852,1.35862052586398,0.647168218944801,0.843993955106151
