"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.84504912322089,0.862320010297227,0.843274530404645,0.556077198463579,6.26321960191039,0.0142375461997422,2.09971064814815,0.818035493435092,0.547988897503665,0.863118939481412
