"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.815470387307608,0.815939651494566,0.689103095568123,0.689103095568123,4.43300068765477,0.02152085378073,-0.158450704225352,1.57651684578773,0.689103095568124,0.809623504432184
