"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.83524389857361,0.835263857927806,0.717127105235852,0.717127105235852,5.07031333513784,0.0194488473788609,1.58885017421603,1.2995215910425,0.717127105235852,0.834050210655269
