"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.867881997803025,0.867574035548534,0.82241329918764,0.685909564371715,6.5513892169273,0.0132981211913531,0.447667804323094,1.47928082162842,0.661277207897139,0.870179160047753
