"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.815163336079826,0.814108169069003,0.757040821183802,0.593466879437806,4.37947254051848,0.0186797236876692,0.338452787258248,1.47662931286593,0.543400584540856,0.821098045634767
