"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.852054450908319,0.852942153100937,0.810138106087347,0.659092658553286,5.80004515968724,0.0152484073710893,2.39930555555556,0.646536605213914,0.625581986798635,0.859427737813167
