"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.911682460301933,0.91319673345216,0.904766643424792,0.600463548655124,10.5203037831401,0.0079000510612858,2.3899950223992,0.644556286674973,0.599787446166653,0.913804767101109
