"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.902645350514881,0.90017595848704,0.887962272194112,0.643306242328181,9.01762686466837,0.00840556752744694,0.47098976109215,1.30641647915896,0.707388151887233,0.904184166836074
