"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.836515829808023,0.837781079256774,0.775674410484798,0.632555981877195,5.16450901915991,0.016055644932774,0.54908306364617,1.47429271836118,0.638722313607713,0.837957800114593
