"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.836954100883442,0.837913374309254,0.81602828078267,0.508335700597375,5.16954048946614,0.0152746828125712,2.14322916666667,0.714689808387208,0.510049342644589,0.840204500396506
