"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.878679438331112,0.87883276454373,0.783855197290064,0.783855197290064,7.25305616847971,0.00578235285379533,0.897134670487106,1.62438867706284,0.783855197290064,0.878700818452422
