"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.907325612886067,0.907415699936788,0.886066241185943,0.710165243844967,9.80096732726008,0.00360603299316578,0.630214258627228,1.72736490449775,0.698789777055578,0.908255840133075
