"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.852168008532763,0.856786121822974,0.831650081868039,0.599301322183442,5.98256351080655,0.0138756549217668,1.72357723577236,1.09681129021754,0.596704456690205,0.858816463543675
