"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.847272822738545,0.847939694987943,0.790905475419338,0.650200363731897,5.57633824896451,0.0155186067262118,0.886803185437998,1.30279829242121,0.642067921859914,0.848648373097829
