"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.84015980894538,0.847041218809389,0.825455923675954,0.580612073491809,5.53770899726145,0.0155089405106198,-1.13594994311718,1.2738235007379,0.55055129771221,0.854864753020276
