"","raw_alpha","std.alpha","G6(smc)","average_r","S/N","ase","mean","sd","median_r","omega_tot"
"",0.887834602313543,0.886993295644767,0.872037072599218,0.610865643115483,7.84903250391702,0.0102878451422882,0.547269624573379,1.36614247399216,0.62516344333794,0.890760973749915
